"military_annual_salary","years_of_service","rank_level","rank_category_binary","branch_army","branch_navy","skill_ordinal","civilian_salary_multiple","experience_level"
52464,2,3,0,0,1,4,1.26848886855749,"Entry"
52464,2,3,0,0,1,4,1.26848886855749,"Entry"
52464,2,3,0,0,0,4,1.26848886855749,"Entry"
52464,2,3,0,1,0,6,1.26848886855749,"Entry"
52464,2,3,0,0,1,6,1.26848886855749,"Entry"
52464,2,3,0,1,0,3,1.26848886855749,"Entry"
52464,2,3,0,0,1,3,1.26848886855749,"Entry"
52464,2,3,0,0,0,3,1.26848886855749,"Entry"
52464,2,3,0,1,0,6,1.26848886855749,"Entry"
52464,2,3,0,0,1,6,1.26848886855749,"Entry"
52464,2,3,0,0,0,6,1.26848886855749,"Entry"
52464,2,3,0,1,0,1,1.26848886855749,"Entry"
52464,2,3,0,0,1,1,1.26848886855749,"Entry"
52464,2,3,0,0,0,1,1.26848886855749,"Entry"
59064,4,3,0,1,0,6,1.12674387105513,"Mid"
59064,4,3,0,1,0,6,1.12674387105513,"Mid"
59064,4,3,0,0,1,6,1.12674387105513,"Mid"
59064,4,3,0,0,1,6,1.12674387105513,"Mid"
59064,4,3,0,0,0,6,1.12674387105513,"Mid"
59064,4,3,0,1,0,2,1.12674387105513,"Mid"
59064,4,3,0,1,0,2,1.12674387105513,"Mid"
59064,4,3,0,0,1,2,1.12674387105513,"Mid"
59064,4,3,0,0,0,2,1.12674387105513,"Mid"
59064,4,3,0,1,0,5,1.12674387105513,"Mid"
59064,4,3,0,1,0,5,1.12674387105513,"Mid"
59064,4,3,0,0,1,5,1.12674387105513,"Mid"
59064,4,3,0,0,0,5,1.12674387105513,"Mid"
59064,4,3,0,1,0,2,1.12674387105513,"Mid"
59064,4,3,0,0,1,4,1.12674387105513,"Mid"
59064,4,3,0,0,1,4,1.12674387105513,"Mid"
59064,4,3,0,0,0,4,1.12674387105513,"Mid"
59064,4,3,0,1,0,6,1.12674387105513,"Mid"
59064,4,3,0,0,1,6,1.12674387105513,"Mid"
59064,4,3,0,1,0,3,1.12674387105513,"Mid"
59064,4,3,0,0,1,3,1.12674387105513,"Mid"
59064,4,3,0,0,1,3,1.12674387105513,"Mid"
59064,4,3,0,0,0,3,1.12674387105513,"Mid"
59064,4,3,0,1,0,6,1.12674387105513,"Mid"
59064,4,3,0,0,1,6,1.12674387105513,"Mid"
59064,4,3,0,0,1,1,1.12674387105513,"Mid"
59064,4,3,0,0,0,1,1.12674387105513,"Mid"
63456,6,3,0,1,0,6,1.04875819465456,"Mid"
63456,6,3,0,1,0,6,1.04875819465456,"Mid"
63456,6,3,0,0,1,6,1.04875819465456,"Mid"
63456,6,3,0,0,1,6,1.04875819465456,"Mid"
63456,6,3,0,1,0,2,1.04875819465456,"Mid"
63456,6,3,0,0,1,2,1.04875819465456,"Mid"
63456,6,3,0,0,0,2,1.04875819465456,"Mid"
63456,6,3,0,1,0,5,1.04875819465456,"Mid"
63456,6,3,0,1,0,5,1.04875819465456,"Mid"
63456,6,3,0,0,1,5,1.04875819465456,"Mid"
63456,6,3,0,0,1,5,1.04875819465456,"Mid"
63456,6,3,0,0,0,5,1.04875819465456,"Mid"
63456,6,3,0,1,0,4,1.04875819465456,"Mid"
63456,6,3,0,1,0,2,1.04875819465456,"Mid"
63456,6,3,0,0,1,4,1.04875819465456,"Mid"
63456,6,3,0,0,1,4,1.04875819465456,"Mid"
63456,6,3,0,0,0,4,1.04875819465456,"Mid"
63456,6,3,0,1,0,6,1.04875819465456,"Mid"
63456,6,3,0,0,1,6,1.04875819465456,"Mid"
63456,6,3,0,0,0,6,1.04875819465456,"Mid"
63456,6,3,0,1,0,3,1.04875819465456,"Mid"
63456,6,3,0,1,0,3,1.04875819465456,"Mid"
63456,6,3,0,0,1,3,1.04875819465456,"Mid"
63456,6,3,0,0,1,3,1.04875819465456,"Mid"
63456,6,3,0,0,0,3,1.04875819465456,"Mid"
63456,6,3,0,1,0,6,1.04875819465456,"Mid"
63456,6,3,0,0,1,6,1.04875819465456,"Mid"
63456,6,3,0,1,0,1,1.04875819465456,"Mid"
63456,6,3,0,0,1,1,1.04875819465456,"Mid"
63456,6,3,0,0,0,1,1.04875819465456,"Mid"
68544,8,3,0,1,0,6,0.970909197012138,"Mid"
68544,8,3,0,1,0,6,0.970909197012138,"Mid"
68544,8,3,0,0,0,6,0.970909197012138,"Mid"
68544,8,3,0,1,0,2,0.970909197012138,"Mid"
68544,8,3,0,0,1,2,0.970909197012138,"Mid"
68544,8,3,0,0,0,2,0.970909197012138,"Mid"
68544,8,3,0,1,0,5,0.970909197012138,"Mid"
68544,8,3,0,0,1,5,0.970909197012138,"Mid"
68544,8,3,0,0,1,5,0.970909197012138,"Mid"
68544,8,3,0,1,0,4,0.970909197012138,"Mid"
68544,8,3,0,1,0,2,0.970909197012138,"Mid"
68544,8,3,0,0,1,4,0.970909197012138,"Mid"
68544,8,3,0,0,0,4,0.970909197012138,"Mid"
68544,8,3,0,1,0,6,0.970909197012138,"Mid"
68544,8,3,0,1,0,6,0.970909197012138,"Mid"
68544,8,3,0,0,1,6,0.970909197012138,"Mid"
68544,8,3,0,0,1,3,0.970909197012138,"Mid"
68544,8,3,0,0,1,3,0.970909197012138,"Mid"
68544,8,3,0,0,0,3,0.970909197012138,"Mid"
68544,8,3,0,0,1,6,0.970909197012138,"Mid"
68544,8,3,0,0,0,6,0.970909197012138,"Mid"
68544,8,3,0,1,0,1,0.970909197012138,"Mid"
68544,8,3,0,0,1,1,0.970909197012138,"Mid"
74280,10,3,0,1,0,6,0.895934302638664,"Mid"
74280,10,3,0,0,1,6,0.895934302638664,"Mid"
74280,10,3,0,0,0,6,0.895934302638664,"Mid"
74280,10,3,0,1,0,2,0.895934302638664,"Mid"
74280,10,3,0,1,0,2,0.895934302638664,"Mid"
74280,10,3,0,0,1,2,0.895934302638664,"Mid"
74280,10,3,0,0,0,2,0.895934302638664,"Mid"
74280,10,3,0,1,0,5,0.895934302638664,"Mid"
74280,10,3,0,0,1,5,0.895934302638664,"Mid"
74280,10,3,0,0,0,5,0.895934302638664,"Mid"
74280,10,3,0,1,0,4,0.895934302638664,"Mid"
74280,10,3,0,1,0,2,0.895934302638664,"Mid"
74280,10,3,0,0,1,4,0.895934302638664,"Mid"
74280,10,3,0,0,1,4,0.895934302638664,"Mid"
74280,10,3,0,0,0,4,0.895934302638664,"Mid"
74280,10,3,0,1,0,6,0.895934302638664,"Mid"
74280,10,3,0,1,0,6,0.895934302638664,"Mid"
74280,10,3,0,0,1,6,0.895934302638664,"Mid"
74280,10,3,0,0,1,6,0.895934302638664,"Mid"
74280,10,3,0,1,0,3,0.895934302638664,"Mid"
74280,10,3,0,1,0,3,0.895934302638664,"Mid"
74280,10,3,0,0,1,3,0.895934302638664,"Mid"
74280,10,3,0,1,0,6,0.895934302638664,"Mid"
74280,10,3,0,0,0,6,0.895934302638664,"Mid"
74280,10,3,0,1,0,1,0.895934302638664,"Mid"
74280,10,3,0,0,1,1,0.895934302638664,"Mid"
80880,12,3,0,0,1,6,0.82282393669634,"Senior"
80880,12,3,0,0,0,6,0.82282393669634,"Senior"
80880,12,3,0,1,0,2,0.82282393669634,"Senior"
80880,12,3,0,1,0,2,0.82282393669634,"Senior"
80880,12,3,0,0,1,2,0.82282393669634,"Senior"
80880,12,3,0,0,1,2,0.82282393669634,"Senior"
80880,12,3,0,0,0,2,0.82282393669634,"Senior"
80880,12,3,0,1,0,5,0.82282393669634,"Senior"
80880,12,3,0,0,1,5,0.82282393669634,"Senior"
80880,12,3,0,0,0,5,0.82282393669634,"Senior"
80880,12,3,0,1,0,4,0.82282393669634,"Senior"
80880,12,3,0,1,0,2,0.82282393669634,"Senior"
80880,12,3,0,0,1,4,0.82282393669634,"Senior"
80880,12,3,0,0,1,4,0.82282393669634,"Senior"
80880,12,3,0,0,0,4,0.82282393669634,"Senior"
80880,12,3,0,1,0,6,0.82282393669634,"Senior"
80880,12,3,0,1,0,6,0.82282393669634,"Senior"
80880,12,3,0,0,1,6,0.82282393669634,"Senior"
80880,12,3,0,0,1,6,0.82282393669634,"Senior"
80880,12,3,0,0,0,6,0.82282393669634,"Senior"
80880,12,3,0,0,1,3,0.82282393669634,"Senior"
80880,12,3,0,0,0,3,0.82282393669634,"Senior"
80880,12,3,0,0,1,6,0.82282393669634,"Senior"
80880,12,3,0,0,1,1,0.82282393669634,"Senior"
80880,12,3,0,0,0,1,0.82282393669634,"Senior"
87840,14,3,0,1,0,6,0.757627504553734,"Senior"
87840,14,3,0,1,0,6,0.757627504553734,"Senior"
87840,14,3,0,0,1,6,0.757627504553734,"Senior"
87840,14,3,0,0,0,6,0.757627504553734,"Senior"
87840,14,3,0,0,0,6,0.757627504553734,"Senior"
87840,14,3,0,1,0,2,0.757627504553734,"Senior"
87840,14,3,0,0,1,2,0.757627504553734,"Senior"
87840,14,3,0,0,1,2,0.757627504553734,"Senior"
87840,14,3,0,1,0,5,0.757627504553734,"Senior"
87840,14,3,0,0,1,5,0.757627504553734,"Senior"
87840,14,3,0,0,1,5,0.757627504553734,"Senior"
87840,14,3,0,0,0,5,0.757627504553734,"Senior"
87840,14,3,0,1,0,4,0.757627504553734,"Senior"
87840,14,3,0,1,0,2,0.757627504553734,"Senior"
87840,14,3,0,0,1,4,0.757627504553734,"Senior"
87840,14,3,0,1,0,6,0.757627504553734,"Senior"
87840,14,3,0,1,0,6,0.757627504553734,"Senior"
87840,14,3,0,0,1,6,0.757627504553734,"Senior"
87840,14,3,0,0,1,6,0.757627504553734,"Senior"
87840,14,3,0,1,0,3,0.757627504553734,"Senior"
87840,14,3,0,1,0,3,0.757627504553734,"Senior"
87840,14,3,0,0,1,3,0.757627504553734,"Senior"
87840,14,3,0,0,1,3,0.757627504553734,"Senior"
87840,14,3,0,0,0,3,0.757627504553734,"Senior"
87840,14,3,0,0,1,6,0.757627504553734,"Senior"
87840,14,3,0,0,1,1,0.757627504553734,"Senior"
87840,14,3,0,0,0,1,0.757627504553734,"Senior"
95160,16,3,0,1,0,6,0.699348465741908,"Senior"
95160,16,3,0,1,0,6,0.699348465741908,"Senior"
95160,16,3,0,0,1,6,0.699348465741908,"Senior"
95160,16,3,0,0,1,6,0.699348465741908,"Senior"
95160,16,3,0,0,0,6,0.699348465741908,"Senior"
95160,16,3,0,1,0,2,0.699348465741908,"Senior"
95160,16,3,0,1,0,2,0.699348465741908,"Senior"
95160,16,3,0,0,1,2,0.699348465741908,"Senior"
95160,16,3,0,1,0,5,0.699348465741908,"Senior"
95160,16,3,0,1,0,5,0.699348465741908,"Senior"
95160,16,3,0,1,0,4,0.699348465741908,"Senior"
95160,16,3,0,0,1,4,0.699348465741908,"Senior"
95160,16,3,0,1,0,6,0.699348465741908,"Senior"
95160,16,3,0,0,1,6,0.699348465741908,"Senior"
95160,16,3,0,0,1,6,0.699348465741908,"Senior"
95160,16,3,0,0,0,6,0.699348465741908,"Senior"
95160,16,3,0,0,1,3,0.699348465741908,"Senior"
95160,16,3,0,0,0,3,0.699348465741908,"Senior"
95160,16,3,0,0,0,6,0.699348465741908,"Senior"
95160,16,3,0,1,0,1,0.699348465741908,"Senior"
95160,16,3,0,0,1,1,0.699348465741908,"Senior"
102480,18,3,0,1,0,6,0.649395003903201,"Senior"
102480,18,3,0,1,0,6,0.649395003903201,"Senior"
102480,18,3,0,0,1,6,0.649395003903201,"Senior"
102480,18,3,0,0,0,6,0.649395003903201,"Senior"
102480,18,3,0,0,0,2,0.649395003903201,"Senior"
102480,18,3,0,1,0,5,0.649395003903201,"Senior"
102480,18,3,0,0,1,5,0.649395003903201,"Senior"
102480,18,3,0,0,0,5,0.649395003903201,"Senior"
102480,18,3,0,1,0,4,0.649395003903201,"Senior"
102480,18,3,0,1,0,2,0.649395003903201,"Senior"
102480,18,3,0,0,1,4,0.649395003903201,"Senior"
102480,18,3,0,0,1,4,0.649395003903201,"Senior"
102480,18,3,0,1,0,6,0.649395003903201,"Senior"
102480,18,3,0,0,0,6,0.649395003903201,"Senior"
102480,18,3,0,0,1,3,0.649395003903201,"Senior"
102480,18,3,0,0,0,3,0.649395003903201,"Senior"
102480,18,3,0,0,1,6,0.649395003903201,"Senior"
102480,18,3,0,0,0,6,0.649395003903201,"Senior"
102480,18,3,0,1,0,1,0.649395003903201,"Senior"
102480,18,3,0,0,0,1,0.649395003903201,"Senior"
58560,2,3,0,0,0,6,1.1364412568306,"Entry"
58560,2,3,0,0,0,6,1.1364412568306,"Entry"
58560,2,3,0,1,0,2,1.1364412568306,"Entry"
58560,2,3,0,1,0,2,1.1364412568306,"Entry"
58560,2,3,0,0,1,2,1.1364412568306,"Entry"
58560,2,3,0,0,0,2,1.1364412568306,"Entry"
58560,2,3,0,1,0,5,1.1364412568306,"Entry"
58560,2,3,0,1,0,2,1.1364412568306,"Entry"
58560,2,3,0,0,1,4,1.1364412568306,"Entry"
58560,2,3,0,0,1,4,1.1364412568306,"Entry"
58560,2,3,0,0,0,4,1.1364412568306,"Entry"
58560,2,3,0,1,0,6,1.1364412568306,"Entry"
58560,2,3,0,0,1,6,1.1364412568306,"Entry"
58560,2,3,0,0,0,6,1.1364412568306,"Entry"
58560,2,3,0,1,0,3,1.1364412568306,"Entry"
58560,2,3,0,1,0,3,1.1364412568306,"Entry"
58560,2,3,0,0,1,3,1.1364412568306,"Entry"
58560,2,3,0,0,1,3,1.1364412568306,"Entry"
58560,2,3,0,1,0,6,1.1364412568306,"Entry"
58560,2,3,0,0,0,6,1.1364412568306,"Entry"
58560,2,3,0,1,0,1,1.1364412568306,"Entry"
58560,2,3,0,0,1,1,1.1364412568306,"Entry"
58560,2,3,0,0,0,1,1.1364412568306,"Entry"
66384,4,3,0,1,0,6,1.00250060255483,"Mid"
66384,4,3,0,0,1,6,1.00250060255483,"Mid"
66384,4,3,0,0,0,6,1.00250060255483,"Mid"
66384,4,3,0,0,0,6,1.00250060255483,"Mid"
66384,4,3,0,1,0,2,1.00250060255483,"Mid"
66384,4,3,0,1,0,2,1.00250060255483,"Mid"
66384,4,3,0,0,1,2,1.00250060255483,"Mid"
66384,4,3,0,0,1,2,1.00250060255483,"Mid"
66384,4,3,0,1,0,5,1.00250060255483,"Mid"
66384,4,3,0,1,0,5,1.00250060255483,"Mid"
66384,4,3,0,0,1,5,1.00250060255483,"Mid"
66384,4,3,0,0,1,5,1.00250060255483,"Mid"
66384,4,3,0,1,0,4,1.00250060255483,"Mid"
66384,4,3,0,1,0,2,1.00250060255483,"Mid"
66384,4,3,0,0,1,4,1.00250060255483,"Mid"
66384,4,3,0,0,1,4,1.00250060255483,"Mid"
66384,4,3,0,0,0,4,1.00250060255483,"Mid"
66384,4,3,0,1,0,6,1.00250060255483,"Mid"
66384,4,3,0,1,0,6,1.00250060255483,"Mid"
66384,4,3,0,0,1,6,1.00250060255483,"Mid"
66384,4,3,0,0,1,6,1.00250060255483,"Mid"
66384,4,3,0,1,0,3,1.00250060255483,"Mid"
66384,4,3,0,1,0,3,1.00250060255483,"Mid"
66384,4,3,0,1,0,6,1.00250060255483,"Mid"
66384,4,3,0,0,1,6,1.00250060255483,"Mid"
66384,4,3,0,1,0,1,1.00250060255483,"Mid"
66384,4,3,0,0,1,1,1.00250060255483,"Mid"
71280,6,3,0,1,0,6,0.933641975308642,"Mid"
71280,6,3,0,0,1,6,0.933641975308642,"Mid"
71280,6,3,0,0,1,6,0.933641975308642,"Mid"
71280,6,3,0,0,0,6,0.933641975308642,"Mid"
71280,6,3,0,0,0,6,0.933641975308642,"Mid"
71280,6,3,0,1,0,2,0.933641975308642,"Mid"
71280,6,3,0,1,0,2,0.933641975308642,"Mid"
71280,6,3,0,0,1,2,0.933641975308642,"Mid"
71280,6,3,0,0,1,2,0.933641975308642,"Mid"
71280,6,3,0,0,0,2,0.933641975308642,"Mid"
71280,6,3,0,0,1,5,0.933641975308642,"Mid"
71280,6,3,0,0,1,5,0.933641975308642,"Mid"
71280,6,3,0,1,0,4,0.933641975308642,"Mid"
71280,6,3,0,0,1,4,0.933641975308642,"Mid"
71280,6,3,0,0,1,4,0.933641975308642,"Mid"
71280,6,3,0,1,0,6,0.933641975308642,"Mid"
71280,6,3,0,1,0,6,0.933641975308642,"Mid"
71280,6,3,0,0,1,6,0.933641975308642,"Mid"
71280,6,3,0,0,0,6,0.933641975308642,"Mid"
71280,6,3,0,1,0,3,0.933641975308642,"Mid"
71280,6,3,0,0,1,3,0.933641975308642,"Mid"
71280,6,3,0,0,1,6,0.933641975308642,"Mid"
71280,6,3,0,0,0,6,0.933641975308642,"Mid"
71280,6,3,0,1,0,1,0.933641975308642,"Mid"
71280,6,3,0,0,1,1,0.933641975308642,"Mid"
77544,8,3,0,1,0,6,0.85822242855669,"Mid"
77544,8,3,0,1,0,6,0.85822242855669,"Mid"
77544,8,3,0,0,1,6,0.85822242855669,"Mid"
77544,8,3,0,0,0,6,0.85822242855669,"Mid"
77544,8,3,0,1,0,2,0.85822242855669,"Mid"
77544,8,3,0,0,1,2,0.85822242855669,"Mid"
77544,8,3,0,0,1,2,0.85822242855669,"Mid"
77544,8,3,0,1,0,5,0.85822242855669,"Mid"
77544,8,3,0,1,0,5,0.85822242855669,"Mid"
77544,8,3,0,0,1,5,0.85822242855669,"Mid"
77544,8,3,0,0,1,5,0.85822242855669,"Mid"
77544,8,3,0,0,0,5,0.85822242855669,"Mid"
77544,8,3,0,1,0,4,0.85822242855669,"Mid"
77544,8,3,0,1,0,2,0.85822242855669,"Mid"
77544,8,3,0,0,1,4,0.85822242855669,"Mid"
77544,8,3,0,0,0,4,0.85822242855669,"Mid"
77544,8,3,0,1,0,6,0.85822242855669,"Mid"
77544,8,3,0,1,0,6,0.85822242855669,"Mid"
77544,8,3,0,0,1,6,0.85822242855669,"Mid"
77544,8,3,0,0,1,6,0.85822242855669,"Mid"
77544,8,3,0,0,0,6,0.85822242855669,"Mid"
77544,8,3,0,1,0,3,0.85822242855669,"Mid"
77544,8,3,0,1,0,3,0.85822242855669,"Mid"
77544,8,3,0,0,0,3,0.85822242855669,"Mid"
77544,8,3,0,1,0,6,0.85822242855669,"Mid"
77544,8,3,0,0,1,6,0.85822242855669,"Mid"
77544,8,3,0,1,0,1,0.85822242855669,"Mid"
77544,8,3,0,0,1,1,0.85822242855669,"Mid"
84552,10,3,0,1,0,6,0.787089601665247,"Mid"
84552,10,3,0,0,1,6,0.787089601665247,"Mid"
84552,10,3,0,0,1,6,0.787089601665247,"Mid"
84552,10,3,0,0,0,6,0.787089601665247,"Mid"
84552,10,3,0,0,0,6,0.787089601665247,"Mid"
84552,10,3,0,1,0,2,0.787089601665247,"Mid"
84552,10,3,0,0,1,2,0.787089601665247,"Mid"
84552,10,3,0,0,1,2,0.787089601665247,"Mid"
84552,10,3,0,0,0,2,0.787089601665247,"Mid"
84552,10,3,0,1,0,5,0.787089601665247,"Mid"
84552,10,3,0,1,0,5,0.787089601665247,"Mid"
84552,10,3,0,0,1,5,0.787089601665247,"Mid"
84552,10,3,0,0,1,5,0.787089601665247,"Mid"
84552,10,3,0,0,0,5,0.787089601665247,"Mid"
84552,10,3,0,1,0,4,0.787089601665247,"Mid"
84552,10,3,0,0,1,4,0.787089601665247,"Mid"
84552,10,3,0,0,1,4,0.787089601665247,"Mid"
84552,10,3,0,0,0,4,0.787089601665247,"Mid"
84552,10,3,0,1,0,6,0.787089601665247,"Mid"
84552,10,3,0,1,0,6,0.787089601665247,"Mid"
84552,10,3,0,0,1,6,0.787089601665247,"Mid"
84552,10,3,0,0,1,6,0.787089601665247,"Mid"
84552,10,3,0,0,1,3,0.787089601665247,"Mid"
84552,10,3,0,0,0,3,0.787089601665247,"Mid"
84552,10,3,0,0,1,6,0.787089601665247,"Mid"
84552,10,3,0,0,0,6,0.787089601665247,"Mid"
84552,10,3,0,1,0,1,0.787089601665247,"Mid"
84552,10,3,0,0,1,1,0.787089601665247,"Mid"
84552,10,3,0,0,0,1,0.787089601665247,"Mid"
92784,12,3,0,1,0,6,0.717257285738921,"Senior"
92784,12,3,0,0,1,6,0.717257285738921,"Senior"
92784,12,3,0,0,1,6,0.717257285738921,"Senior"
92784,12,3,0,0,0,6,0.717257285738921,"Senior"
92784,12,3,0,1,0,2,0.717257285738921,"Senior"
92784,12,3,0,1,0,2,0.717257285738921,"Senior"
92784,12,3,0,0,1,2,0.717257285738921,"Senior"
92784,12,3,0,0,0,2,0.717257285738921,"Senior"
92784,12,3,0,1,0,5,0.717257285738921,"Senior"
92784,12,3,0,1,0,5,0.717257285738921,"Senior"
92784,12,3,0,0,1,5,0.717257285738921,"Senior"
92784,12,3,0,1,0,2,0.717257285738921,"Senior"
92784,12,3,0,0,0,4,0.717257285738921,"Senior"
92784,12,3,0,1,0,6,0.717257285738921,"Senior"
92784,12,3,0,0,1,6,0.717257285738921,"Senior"
92784,12,3,0,1,0,3,0.717257285738921,"Senior"
92784,12,3,0,1,0,3,0.717257285738921,"Senior"
92784,12,3,0,0,1,3,0.717257285738921,"Senior"
92784,12,3,0,0,1,3,0.717257285738921,"Senior"
92784,12,3,0,0,0,3,0.717257285738921,"Senior"
92784,12,3,0,1,0,6,0.717257285738921,"Senior"
92784,12,3,0,0,1,6,0.717257285738921,"Senior"
92784,12,3,0,1,0,1,0.717257285738921,"Senior"
92784,12,3,0,0,1,1,0.717257285738921,"Senior"
92784,12,3,0,0,0,1,0.717257285738921,"Senior"
101016,14,3,0,1,0,6,0.658806525698899,"Senior"
101016,14,3,0,1,0,6,0.658806525698899,"Senior"
101016,14,3,0,0,0,6,0.658806525698899,"Senior"
101016,14,3,0,0,0,6,0.658806525698899,"Senior"
101016,14,3,0,1,0,2,0.658806525698899,"Senior"
101016,14,3,0,1,0,2,0.658806525698899,"Senior"
101016,14,3,0,0,1,2,0.658806525698899,"Senior"
101016,14,3,0,1,0,5,0.658806525698899,"Senior"
101016,14,3,0,1,0,5,0.658806525698899,"Senior"
101016,14,3,0,0,0,5,0.658806525698899,"Senior"
101016,14,3,0,1,0,4,0.658806525698899,"Senior"
101016,14,3,0,1,0,2,0.658806525698899,"Senior"
101016,14,3,0,0,1,4,0.658806525698899,"Senior"
101016,14,3,0,0,1,4,0.658806525698899,"Senior"
101016,14,3,0,0,0,4,0.658806525698899,"Senior"
101016,14,3,0,1,0,6,0.658806525698899,"Senior"
101016,14,3,0,1,0,6,0.658806525698899,"Senior"
101016,14,3,0,0,1,6,0.658806525698899,"Senior"
101016,14,3,0,0,1,6,0.658806525698899,"Senior"
101016,14,3,0,1,0,3,0.658806525698899,"Senior"
101016,14,3,0,1,0,3,0.658806525698899,"Senior"
101016,14,3,0,0,1,3,0.658806525698899,"Senior"
101016,14,3,0,0,0,3,0.658806525698899,"Senior"
101016,14,3,0,1,0,6,0.658806525698899,"Senior"
101016,14,3,0,0,1,6,0.658806525698899,"Senior"
101016,14,3,0,0,0,6,0.658806525698899,"Senior"
101016,14,3,0,1,0,1,0.658806525698899,"Senior"
101016,14,3,0,0,0,1,0.658806525698899,"Senior"
110040,16,3,0,1,0,6,0.60478007997092,"Senior"
110040,16,3,0,0,1,6,0.60478007997092,"Senior"
110040,16,3,0,0,0,6,0.60478007997092,"Senior"
110040,16,3,0,0,0,6,0.60478007997092,"Senior"
110040,16,3,0,0,1,2,0.60478007997092,"Senior"
110040,16,3,0,0,0,2,0.60478007997092,"Senior"
110040,16,3,0,1,0,5,0.60478007997092,"Senior"
110040,16,3,0,1,0,5,0.60478007997092,"Senior"
110040,16,3,0,0,1,5,0.60478007997092,"Senior"
110040,16,3,0,0,1,5,0.60478007997092,"Senior"
110040,16,3,0,0,0,5,0.60478007997092,"Senior"
110040,16,3,0,1,0,2,0.60478007997092,"Senior"
110040,16,3,0,0,1,4,0.60478007997092,"Senior"
110040,16,3,0,0,1,4,0.60478007997092,"Senior"
110040,16,3,0,0,0,4,0.60478007997092,"Senior"
110040,16,3,0,1,0,6,0.60478007997092,"Senior"
110040,16,3,0,1,0,6,0.60478007997092,"Senior"
110040,16,3,0,0,1,6,0.60478007997092,"Senior"
110040,16,3,0,0,1,6,0.60478007997092,"Senior"
110040,16,3,0,0,0,6,0.60478007997092,"Senior"
110040,16,3,0,1,0,3,0.60478007997092,"Senior"
110040,16,3,0,0,1,3,0.60478007997092,"Senior"
110040,16,3,0,0,1,3,0.60478007997092,"Senior"
110040,16,3,0,0,0,3,0.60478007997092,"Senior"
110040,16,3,0,1,0,6,0.60478007997092,"Senior"
110040,16,3,0,0,1,6,0.60478007997092,"Senior"
110040,16,3,0,0,0,6,0.60478007997092,"Senior"
110040,16,3,0,1,0,1,0.60478007997092,"Senior"
110040,16,3,0,0,1,1,0.60478007997092,"Senior"
110040,16,3,0,0,0,1,0.60478007997092,"Senior"
119064,18,3,0,1,0,6,0.558943089430894,"Senior"
119064,18,3,0,1,0,6,0.558943089430894,"Senior"
119064,18,3,0,0,1,6,0.558943089430894,"Senior"
119064,18,3,0,0,1,6,0.558943089430894,"Senior"
119064,18,3,0,0,0,6,0.558943089430894,"Senior"
119064,18,3,0,1,0,2,0.558943089430894,"Senior"
119064,18,3,0,0,1,2,0.558943089430894,"Senior"
119064,18,3,0,0,1,2,0.558943089430894,"Senior"
119064,18,3,0,1,0,5,0.558943089430894,"Senior"
119064,18,3,0,0,1,5,0.558943089430894,"Senior"
119064,18,3,0,1,0,4,0.558943089430894,"Senior"
119064,18,3,0,0,1,4,0.558943089430894,"Senior"
119064,18,3,0,0,0,4,0.558943089430894,"Senior"
119064,18,3,0,1,0,6,0.558943089430894,"Senior"
119064,18,3,0,0,1,6,0.558943089430894,"Senior"
119064,18,3,0,0,1,6,0.558943089430894,"Senior"
119064,18,3,0,0,0,6,0.558943089430894,"Senior"
119064,18,3,0,1,0,3,0.558943089430894,"Senior"
119064,18,3,0,1,0,3,0.558943089430894,"Senior"
119064,18,3,0,0,1,3,0.558943089430894,"Senior"
119064,18,3,0,0,1,3,0.558943089430894,"Senior"
119064,18,3,0,0,0,3,0.558943089430894,"Senior"
119064,18,3,0,1,0,6,0.558943089430894,"Senior"
119064,18,3,0,0,1,1,0.558943089430894,"Senior"
119064,18,3,0,0,0,1,0.558943089430894,"Senior"
41316,2,4,1,1,0,6,1.61075612353568,"Entry"
41316,2,4,1,0,1,6,1.61075612353568,"Entry"
41316,2,4,1,0,0,6,1.61075612353568,"Entry"
41316,2,4,1,0,0,6,1.61075612353568,"Entry"
41316,2,4,1,0,1,2,1.61075612353568,"Entry"
41316,2,4,1,0,1,5,1.61075612353568,"Entry"
41316,2,4,1,1,0,4,1.61075612353568,"Entry"
41316,2,4,1,1,0,2,1.61075612353568,"Entry"
41316,2,4,1,0,1,4,1.61075612353568,"Entry"
41316,2,4,1,0,1,4,1.61075612353568,"Entry"
41316,2,4,1,0,0,4,1.61075612353568,"Entry"
41316,2,4,1,0,1,6,1.61075612353568,"Entry"
41316,2,4,1,0,1,6,1.61075612353568,"Entry"
41316,2,4,1,0,0,6,1.61075612353568,"Entry"
41316,2,4,1,1,0,3,1.61075612353568,"Entry"
41316,2,4,1,1,0,3,1.61075612353568,"Entry"
41316,2,4,1,0,1,3,1.61075612353568,"Entry"
41316,2,4,1,0,1,3,1.61075612353568,"Entry"
41316,2,4,1,0,0,3,1.61075612353568,"Entry"
41316,2,4,1,1,0,6,1.61075612353568,"Entry"
41316,2,4,1,0,1,6,1.61075612353568,"Entry"
41316,2,4,1,0,0,6,1.61075612353568,"Entry"
41316,2,4,1,0,1,1,1.61075612353568,"Entry"
41316,2,4,1,0,0,1,1.61075612353568,"Entry"
43884,4,4,1,1,0,6,1.51649804028803,"Mid"
43884,4,4,1,0,0,6,1.51649804028803,"Mid"
43884,4,4,1,1,0,2,1.51649804028803,"Mid"
